user_id,created_at,text,is_quote,is_retweet,retweet_text,retweet_created_at,lang
2847953844,2022-07-04T17:57:00Z,MASTER OF PUPPETS IM PULLING YOUR STRINGS!!!!!!!!!!! squeaked in one final eddie munson charm / sticker because ive been possessed ❤️‍🔥#StrangerThings #StrangerThings4 https://t.co/vKcDdo7qKf,False,True,MASTER OF PUPPETS IM PULLING YOUR STRINGS!!!!!!!!!!! squeaked in one final eddie munson charm / sticker because ive been possessed ❤️‍🔥#StrangerThings #StrangerThings4 https://t.co/vKcDdo7qKf,2022-07-03T19:10:00Z,en
1142840294242693120,2022-07-04T17:56:59Z,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,False,True,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,2022-07-04T17:46:10Z,en
1012413581877567488,2022-07-04T17:56:59Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,True,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",2022-07-04T17:56:43Z,en
1012413581877567488,2022-07-04T17:00:04Z,"The Duffer Brothers say they will begin writing the final season of #StrangerThings in August.

(Source: https://t.co/WCgfyGpraw) https://t.co/E5iqgvOufq",False,True,"The Duffer Brothers say they will begin writing the final season of #StrangerThings in August.

(Source: https://t.co/WCgfyGpraw) https://t.co/E5iqgvOufq",2022-07-04T15:26:12Z,en
1012413581877567488,2022-07-04T17:23:49Z,"The Duffer Brothers teasing that #StrangerThings season 5 will be isolated to Hawkins, Indiana. 

""We wanna go back to a lot of the things we did in Season 1. there's something nice about coming full circle.” https://t.co/NrRvB58FDC",False,True,"The Duffer Brothers teasing that #StrangerThings season 5 will be isolated to Hawkins, Indiana. 

""We wanna go back to a lot of the things we did in Season 1. there's something nice about coming full circle.” https://t.co/NrRvB58FDC",2022-07-04T17:23:35Z,en
1538879308755652608,2022-07-04T17:56:58Z,"Fast Giveaway - Hızlı Çekiliş 🚀

🏆 .1 $SOL - 1 Winner - 8h ⏰

✅ RT + Follow 🔔 (post proof SS)

#Fast #Giveaway #Hızlı #cekilis #SolanaGiveaways #Solana #StrangerThings #AVAX #ADA #BTC #BTT #Shiba #LUNC #LUNA #Bitcoin #ETH #Altcoins #BearMarket2022",False,True,"Fast Giveaway - Hızlı Çekiliş 🚀

🏆 .1 $SOL - 1 Winner - 8h ⏰

✅ RT + Follow 🔔 (post proof SS)

#Fast #Giveaway #Hızlı #cekilis #SolanaGiveaways #Solana #StrangerThings #AVAX #ADA #BTC #BTT #Shiba #LUNC #LUNA #Bitcoin #ETH #Altcoins #BearMarket2022",2022-07-04T13:15:20Z,en
949667873039011840,2022-07-04T17:56:58Z,How I cheered the pick when it was Paolo instead of Jabari #MagicTogether #StrangerThings https://t.co/FpGJm1q7sf,False,True,How I cheered the pick when it was Paolo instead of Jabari #MagicTogether #StrangerThings https://t.co/FpGJm1q7sf,2022-07-04T17:56:00Z,en
1218029388,2022-07-04T17:56:58Z,"A portrait of the paladin

#byler #StrangerThings https://t.co/CqgBUHI9X1",False,True,"A portrait of the paladin

#byler #StrangerThings https://t.co/CqgBUHI9X1",2022-07-04T13:31:48Z,en
1218029388,2022-07-04T17:36:32Z,"The Duffer Brothers have also shared that Season 5 of #StrangerThings will be isolated to Hawkins once again. 

“We wanna go back to a lot of the things we did in Season 1. There's something nice about coming full circle.” 🕰 https://t.co/fRlwLPA8qk",False,True,"The Duffer Brothers have also shared that Season 5 of #StrangerThings will be isolated to Hawkins once again. 

“We wanna go back to a lot of the things we did in Season 1. There's something nice about coming full circle.” 🕰 https://t.co/fRlwLPA8qk",2022-07-04T17:30:18Z,en
768476785944199168,2022-07-04T17:56:57Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,True,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",2022-07-04T17:56:43Z,en
1139275658088144896,2022-07-04T17:56:57Z,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,False,True,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,2022-07-03T04:44:00Z,en
16702119,2022-07-04T17:56:56Z,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,False,True,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,2022-07-04T17:46:10Z,en
1591766718,2022-07-04T17:31:28Z,"The Duffer Brothers have said that Will Byers will have a big role again in season 5 of #StrangerThings!

“Will's going to be a big part and focus. That journey isn't over yet.” https://t.co/AvEdyL8vWn",False,True,"The Duffer Brothers have said that Will Byers will have a big role again in season 5 of #StrangerThings!

“Will's going to be a big part and focus. That journey isn't over yet.” https://t.co/AvEdyL8vWn",2022-07-04T17:19:15Z,en
1591766718,2022-07-04T17:56:55Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,True,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",2022-07-04T17:56:43Z,en
1591766718,2022-07-04T17:31:25Z,"The Duffer Brothers teasing that #StrangerThings season 5 will be isolated to Hawkins, Indiana. 

""We wanna go back to a lot of the things we did in Season 1. there's something nice about coming full circle.” https://t.co/NrRvB58FDC",False,True,"The Duffer Brothers teasing that #StrangerThings season 5 will be isolated to Hawkins, Indiana. 

""We wanna go back to a lot of the things we did in Season 1. there's something nice about coming full circle.” https://t.co/NrRvB58FDC",2022-07-04T17:23:35Z,en
1591766718,2022-07-04T17:31:32Z,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",False,True,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",2022-07-04T17:06:52Z,en
1356208979156881411,2022-07-04T17:54:33Z,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,False,True,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,2022-07-04T17:46:10Z,en
1356208979156881411,2022-07-04T17:54:55Z,"A portrait of the paladin

#byler #StrangerThings https://t.co/CqgBUHI9X1",False,True,"A portrait of the paladin

#byler #StrangerThings https://t.co/CqgBUHI9X1",2022-07-04T13:31:48Z,en
1356208979156881411,2022-07-04T17:56:55Z,"One of most horrifying scene.
#StrangerThings #strangerthingsseason4 https://t.co/OhFXZ8VdVp",False,True,"One of most horrifying scene.
#StrangerThings #strangerthingsseason4 https://t.co/OhFXZ8VdVp",2022-07-03T03:55:07Z,en
1356208979156881411,2022-07-04T17:55:26Z,"copes 
#StrangerThings #lumax #elmax #ronance https://t.co/P5S6GxcpZu",False,True,"copes 
#StrangerThings #lumax #elmax #ronance https://t.co/P5S6GxcpZu",2022-07-03T12:22:19Z,en
1021614387721891840,2022-07-04T17:56:54Z,#STEVEHARRINGTON: always the goddamn babysitter! #StrangerThings https://t.co/fBYmHiJnxM,False,True,#STEVEHARRINGTON: always the goddamn babysitter! #StrangerThings https://t.co/fBYmHiJnxM,2022-06-27T17:57:24Z,en
1487800727447744516,2022-07-04T17:56:54Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,True,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",2022-07-04T17:56:43Z,en
1487800727447744516,2022-07-04T16:38:02Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1487800727447744516,2022-07-04T16:32:11Z,my favourite part was when will told mike to K!|| himself in episode 13  #StrangerThings #strangerthingsvolume3,False,True,my favourite part was when will told mike to K!|| himself in episode 13  #StrangerThings #strangerthingsvolume3,2022-07-04T16:31:50Z,en
1487800727447744516,2022-07-04T16:22:21Z,the fact that some of the best scenes were improvised &gt;&gt;&gt; #StrangerThings https://t.co/y0pZdDawhB,False,True,the fact that some of the best scenes were improvised &gt;&gt;&gt; #StrangerThings https://t.co/y0pZdDawhB,2022-07-03T23:08:47Z,en
1097246234732126216,2022-07-04T17:56:53Z,"i cannot do this rn
#StrangerThings https://t.co/6OrhHaeh9Q",False,True,"i cannot do this rn
#StrangerThings https://t.co/6OrhHaeh9Q",2022-07-02T23:31:03Z,en
1311766618083598346,2022-07-04T17:06:58Z,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",False,True,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",2022-07-04T17:06:52Z,en
1311766618083598346,2022-07-04T17:56:52Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,True,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",2022-07-04T17:56:43Z,en
1311766618083598346,2022-07-04T16:30:56Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1376034738981441544,2022-07-04T17:56:51Z,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,False,True,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,2022-07-03T04:44:00Z,en
304088368,2022-07-04T17:50:58Z,"#JOPPER: it's a date.

[#StrangerThings #StrangerThings4Vol2] 
 https://t.co/u8eN4zCfcP",False,True,"#JOPPER: it's a date.

[#StrangerThings #StrangerThings4Vol2] 
 https://t.co/u8eN4zCfcP",2022-07-04T14:16:35Z,en
304088368,2022-07-04T17:56:50Z,mommy + daddy #StrangerThings https://t.co/UMJZKmtvir,False,True,mommy + daddy #StrangerThings https://t.co/UMJZKmtvir,2022-07-04T17:51:21Z,en
717352184875233280,2022-07-04T17:56:49Z,"i cannot do this rn
#StrangerThings https://t.co/6OrhHaeh9Q",False,True,"i cannot do this rn
#StrangerThings https://t.co/6OrhHaeh9Q",2022-07-02T23:31:03Z,en
1543602882,2022-07-04T17:56:49Z,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,False,True,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,2022-07-03T05:31:05Z,en
1295429578622750723,2022-07-04T17:56:49Z,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,False,True,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,2022-07-04T17:46:10Z,en
740568717667540992,2022-07-04T17:56:48Z,Stranger Things: La temporada final comenzará a ser escrita muy pronto 🔥 #StrangerThings #Netflix https://t.co/fv1Ns8yXBv https://t.co/jomiX0svyU,False,True,Stranger Things: La temporada final comenzará a ser escrita muy pronto 🔥 #StrangerThings #Netflix https://t.co/fv1Ns8yXBv https://t.co/jomiX0svyU,2022-07-04T17:52:34Z,en
2739818607,2022-07-04T17:56:48Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1319722564722298880,2022-07-04T17:56:48Z,"‼️STRANGER THINGS 4 SPOILER ALERT:

#StrangerThings x #jhope_MORE 

MORE fits so well with stranger things omg

-
-
-
-
-
-
-
 https://t.co/fl5CDmWUmj",False,True,"‼️STRANGER THINGS 4 SPOILER ALERT:

#StrangerThings x #jhope_MORE 

MORE fits so well with stranger things omg

-
-
-
-
-
-
-
 https://t.co/fl5CDmWUmj",2022-07-04T17:42:32Z,en
1411382485158596612,2022-07-04T17:56:47Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1298442361262026752,2022-07-04T17:56:47Z,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,False,True,speedpainting to 80s music #StrangerThings https://t.co/5OA5V6kdFU,2022-07-04T17:46:10Z,en
17771425,2022-07-04T17:56:45Z,"#StrangerThings: The #DufferBrothers Already Know How The Series Finale Ends

""We do feel good about the ending.""

https://t.co/3Q0dGEa53S",False,False,,,en
17771425,2022-07-04T17:44:14Z,"#DufferBrothers Reveal Why #StrangerThings Season 5 Will be Shorter [Exclusive]

https://t.co/1xg3Lt3xME",False,False,,,en
3213624332,2022-07-04T17:56:44Z,This scene broke me...💔😭 #StrangerThings https://t.co/Wyw12A7QeC,False,True,This scene broke me...💔😭 #StrangerThings https://t.co/Wyw12A7QeC,2022-07-03T20:20:50Z,en
1147576949113524224,2022-07-04T17:56:44Z,they will never have to go through shit alone again. from now on they’ll always have each other. i will cry. #StrangerThings https://t.co/We74Wt1WaJ,False,True,they will never have to go through shit alone again. from now on they’ll always have each other. i will cry. #StrangerThings https://t.co/We74Wt1WaJ,2022-07-04T15:39:08Z,en
3106506753,2022-07-04T17:49:53Z,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,False,True,BRASIL EU ESPEREI TRÊS TEMPORADAS POR ESSE BEIJO ENTT NÃO VEM DIZER QUE É EXAGERO POIS NÃO É #StrangerThings #strangerthingsseason4 https://t.co/4cgPtp6eqL,2022-07-03T04:44:00Z,en
1219892898898071552,2022-07-04T17:06:52Z,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",False,False,,,en
1219892898898071552,2022-07-04T17:56:43Z,"The Duffer Brothers reveal that #StrangerThings season 5 may be shorter than season 4.

“I think we're aiming for eight again. We're aiming for more like 10 hours or something.”",False,False,,,en
1219892898898071552,2022-07-04T17:23:35Z,"The Duffer Brothers teasing that #StrangerThings season 5 will be isolated to Hawkins, Indiana. 

""We wanna go back to a lot of the things we did in Season 1. there's something nice about coming full circle.” https://t.co/NrRvB58FDC",False,False,,,en
1219892898898071552,2022-07-04T16:30:47Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,False,,,en
267438232,2022-07-04T17:56:42Z,"3 years ago today, #StrangerThings Season 3 was released. ❤️📺✨ https://t.co/qj9K4iRHM4",False,True,"3 years ago today, #StrangerThings Season 3 was released. ❤️📺✨ https://t.co/qj9K4iRHM4",2022-07-04T12:50:04Z,en
1508592841412517897,2022-07-04T17:56:41Z,The trick is to have fun making it. (No memory of where the bloody fingerprints came from)🩸🙃 #strangerthings @Stranger_Things https://t.co/1leB26KJiM,False,True,The trick is to have fun making it. (No memory of where the bloody fingerprints came from)🩸🙃 #strangerthings @Stranger_Things https://t.co/1leB26KJiM,2022-07-04T16:06:43Z,en
1127918965022498816,2022-07-04T17:56:40Z,my boy GRADUATED #eddiemunson #strangerthings https://t.co/OMtPnR5VsM,False,True,my boy GRADUATED #eddiemunson #strangerthings https://t.co/OMtPnR5VsM,2022-07-03T18:03:53Z,en
154112719,2022-07-04T17:56:39Z,"Finally finished #StrangerThings 
Now I can stop avoiding every other tweet",False,False,,,en
1350611277228478479,2022-07-04T17:56:38Z,"The Duffer Brothers will begin writing #StrangerThings Season 5 in August.

The final season is expected to premiere in 2024.

(Source: https://t.co/Ut5lkMiXRC) https://t.co/iEN8kNFYZT",False,True,"The Duffer Brothers will begin writing #StrangerThings Season 5 in August.

The final season is expected to premiere in 2024.

(Source: https://t.co/Ut5lkMiXRC) https://t.co/iEN8kNFYZT",2022-07-04T16:58:03Z,en
2546775988,2022-07-04T17:56:38Z,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,False,True,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,2022-07-03T05:31:05Z,en
841380618587914240,2022-07-04T17:56:01Z,"The Duffer Brothers say they will start writing the final season of #StrangerThings next month 

(via @Collider) https://t.co/tOUt1ZjljZ",False,True,"The Duffer Brothers say they will start writing the final season of #StrangerThings next month 

(via @Collider) https://t.co/tOUt1ZjljZ",2022-07-04T17:41:50Z,en
841380618587914240,2022-07-04T17:56:38Z,The trick is to have fun making it. (No memory of where the bloody fingerprints came from)🩸🙃 #strangerthings @Stranger_Things https://t.co/1leB26KJiM,False,True,The trick is to have fun making it. (No memory of where the bloody fingerprints came from)🩸🙃 #strangerthings @Stranger_Things https://t.co/1leB26KJiM,2022-07-04T16:06:43Z,en
914620337177817088,2022-07-04T17:56:37Z,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,False,True,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,2022-07-03T05:31:05Z,en
1330420575131594757,2022-07-04T17:56:37Z,number one for a reason #StrangerThings #number1 https://t.co/9rvFf3TZOK,False,False,,,en
1260078906,2022-07-04T17:56:37Z,"#StrangerThings #elevenhopper
Eleven y Hopper cuando se reencuentran: https://t.co/nrArAREZjV",False,True,"#StrangerThings #elevenhopper
Eleven y Hopper cuando se reencuentran: https://t.co/nrArAREZjV",2022-07-03T20:25:08Z,en
892529915404398592,2022-07-04T17:56:36Z,“don’t you big boy?” WAS IMPROVISED BY JOSEPH QUINN AND JOE KEERYS REACTION WAS SO FUNNYKDSJD #StrangerThings https://t.co/FoJp3W60nF,False,True,“don’t you big boy?” WAS IMPROVISED BY JOSEPH QUINN AND JOE KEERYS REACTION WAS SO FUNNYKDSJD #StrangerThings https://t.co/FoJp3W60nF,2022-07-02T18:34:09Z,en
1344653966521589761,2022-07-04T17:56:36Z,"🚨new video out 🚨
If y’all can go check me out and give me some feed back 🙏🏽 + on the road to 4k subs! 

Warzone, but everytime i die fov goes down by 20😡
https://t.co/bhTC2sJi8y

#SupportSmallStreamers #YouTube #Subscribe #YoutubeGaming  #Warzone #StrangerThings #twitch #like",False,True,"🚨new video out 🚨
If y’all can go check me out and give me some feed back 🙏🏽 + on the road to 4k subs! 

Warzone, but everytime i die fov goes down by 20😡
https://t.co/bhTC2sJi8y

#SupportSmallStreamers #YouTube #Subscribe #YoutubeGaming  #Warzone #StrangerThings #twitch #like",2022-07-04T15:37:24Z,en
1054402945272430598,2022-07-04T17:55:27Z,and then they smooch! ⚡️ #steddie #StrangerThings https://t.co/zCkFYRrU6A,False,True,and then they smooch! ⚡️ #steddie #StrangerThings https://t.co/zCkFYRrU6A,2022-07-03T22:51:28Z,en
1054402945272430598,2022-07-04T17:55:23Z,"I m running away from canon 🏃 Y all should join me I m thriving!
.
#steddie #eddiemunson #steveharrington #dustinhenderson #strangerthingsseason4 #strangerthings https://t.co/NOdIb6jqXO",False,True,"I m running away from canon 🏃 Y all should join me I m thriving!
.
#steddie #eddiemunson #steveharrington #dustinhenderson #strangerthingsseason4 #strangerthings https://t.co/NOdIb6jqXO",2022-07-03T23:26:49Z,en
1331243450365259786,2022-07-04T17:56:36Z,"The Duffer Brothers say they will begin writing the final season of #StrangerThings in August.

(Source: https://t.co/WCgfyGpraw) https://t.co/E5iqgvOufq",False,True,"The Duffer Brothers say they will begin writing the final season of #StrangerThings in August.

(Source: https://t.co/WCgfyGpraw) https://t.co/E5iqgvOufq",2022-07-04T15:26:12Z,en
1380559544657588229,2022-07-04T17:56:35Z,I would’ve love to have seen Steve’s reaction to a certain death especially after he said this. #StrangerThings https://t.co/79NDfMnDdx,False,True,I would’ve love to have seen Steve’s reaction to a certain death especially after he said this. #StrangerThings https://t.co/79NDfMnDdx,2022-07-03T22:25:49Z,en
1367146226584604674,2022-07-04T16:49:06Z,WHY ISN’T ANYONE TALKING ABOUT THE MOST BADASS SCENE OF THIS SEASON? boy off the charts #StrangerThings https://t.co/j9WiJ66viJ,False,True,WHY ISN’T ANYONE TALKING ABOUT THE MOST BADASS SCENE OF THIS SEASON? boy off the charts #StrangerThings https://t.co/j9WiJ66viJ,2022-07-03T04:11:22Z,en
1367146226584604674,2022-07-04T17:56:35Z,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,False,True,Nancy Wheeler in every episode of #StrangerThings https://t.co/g4lDA7ig58,2022-07-03T05:31:05Z,en
969695222258020352,2022-07-04T17:56:34Z,"how powerful was this scene, where eddie sounded and dedicated master of puppets of metallica to chrissy?

#StrangerThings
#StrangerThings4Vol2 https://t.co/DiD1gTqfnI",False,True,"how powerful was this scene, where eddie sounded and dedicated master of puppets of metallica to chrissy?

#StrangerThings
#StrangerThings4Vol2 https://t.co/DiD1gTqfnI",2022-07-01T16:26:54Z,en
1276409198465527808,2022-07-04T17:56:34Z,This scene broke me...💔😭 #StrangerThings https://t.co/Wyw12A7QeC,False,True,This scene broke me...💔😭 #StrangerThings https://t.co/Wyw12A7QeC,2022-07-03T20:20:50Z,en
1036551958574837760,2022-07-04T17:56:34Z,"#LUMAX: saturn

#StrangerThings #strangerthingsseason4 #StrangerThings4 

https://t.co/QaII4dW823",False,False,,,en
209473937,2022-07-04T17:56:33Z,"The Duffer Brothers reveal why #StrangerThings Season 5 will be shorter. 

https://t.co/eYAT7MmIVD",False,True,"The Duffer Brothers reveal why #StrangerThings Season 5 will be shorter. 

https://t.co/eYAT7MmIVD",2022-07-04T17:45:11Z,en
1269097714823946242,2022-07-04T17:56:04Z,I drew the guitar wrong but whatever :)) #StrangerThings #eddiemunson #fanart https://t.co/3Tj9H8KwLu,False,True,I drew the guitar wrong but whatever :)) #StrangerThings #eddiemunson #fanart https://t.co/3Tj9H8KwLu,2022-06-26T03:04:05Z,en
1269097714823946242,2022-07-04T17:55:56Z,"😈🤘 
‘Chrissy, this is for you.’

#Strangerthings #EDDIEMUNSON #fanart #myart #eddie https://t.co/xQDi7MZOyH",False,True,"😈🤘 
‘Chrissy, this is for you.’

#Strangerthings #EDDIEMUNSON #fanart #myart #eddie https://t.co/xQDi7MZOyH",2022-07-03T20:54:47Z,en
1269097714823946242,2022-07-04T17:56:31Z,"munson! 

#StrangerThings #EDDIEMUNSON #fanart #illustration https://t.co/8yGdsgvKZT",False,True,"munson! 

#StrangerThings #EDDIEMUNSON #fanart #illustration https://t.co/8yGdsgvKZT",2022-06-30T14:01:40Z,en
1269097714823946242,2022-07-04T17:56:24Z,"Hunt the freak, right?

#StrangerThings #EDDIEMUNSON #JosephQuinn #HellfireClub #fanart #art #nthlart https://t.co/XNeAqdoOoK",False,True,"Hunt the freak, right?

#StrangerThings #EDDIEMUNSON #JosephQuinn #HellfireClub #fanart #art #nthlart https://t.co/XNeAqdoOoK",2022-06-30T20:31:03Z,en
1269097714823946242,2022-07-04T17:56:00Z,"Eddie Munson and Steve Harrington fanart

#StrangerThings #StrangerThings4 #EDDIEMUNSON #eddiemunsonfanart #steveharrington https://t.co/NiTeZbcYAt",False,True,"Eddie Munson and Steve Harrington fanart

#StrangerThings #StrangerThings4 #EDDIEMUNSON #eddiemunsonfanart #steveharrington https://t.co/NiTeZbcYAt",2022-06-30T17:07:42Z,en
842875584996958208,2022-07-04T17:56:31Z,"This is a huge problem, What's the point? Enjoy the things! I've just had a great time with #StrangerThings #ObiWaKenobi and #TheBoys all of them are great, No reason to compare. Let go and you will enjoy it more and does wonders for your mental health! https://t.co/C5mWMCGO3g",True,False,,,en
1478574332729192450,2022-07-04T17:56:31Z,"The Duffer Brothers say they will start writing the final season of #StrangerThings next month 

(via @Collider) https://t.co/tOUt1ZjljZ",False,True,"The Duffer Brothers say they will start writing the final season of #StrangerThings next month 

(via @Collider) https://t.co/tOUt1ZjljZ",2022-07-04T17:41:50Z,en
1143151428464021510,2022-07-04T17:56:30Z,"Switching from iPhone to another phone

#StrangerThings https://t.co/4UAevkWHix",False,False,,,en
40745962,2022-07-04T17:10:54Z,"Considering how disorganized they are, we are probably looking at at 3-4 hours finale extravaganza. 

#StrangerThings https://t.co/BnqLFJR54A",True,False,,,en
40745962,2022-07-04T17:56:29Z,"“We wanna go back to a lot of the things we did in Season 1,” Matt said. “A lot of the original groupings and pairings that we had in Season 1 – there’s something nice about coming full circle.”

YES YES YES!! #StrangerThings 

https://t.co/6ZWUQpUag4",False,False,,,en
1095806099922534406,2022-07-04T17:56:29Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1539542409691795456,2022-07-04T16:33:08Z,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",False,True,"The Duffer Brothers have revealed that Will Byers will have a HUGE part in #StrangerThings season 5.

""Will's going to be a big part and focus. that journey isn't over yet.” https://t.co/AXfuBNI41V",2022-07-04T16:30:47Z,en
1539542409691795456,2022-07-04T17:55:50Z,"The Duffer Brothers will begin writing #StrangerThings Season 5 in August.

The final season is expected to premiere in 2024.

(Source: https://t.co/Ut5lkMiXRC) https://t.co/iEN8kNFYZT",False,True,"The Duffer Brothers will begin writing #StrangerThings Season 5 in August.

The final season is expected to premiere in 2024.

(Source: https://t.co/Ut5lkMiXRC) https://t.co/iEN8kNFYZT",2022-07-04T16:58:03Z,en
1539542409691795456,2022-07-04T17:55:20Z,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",False,True,"According to the Duffer Brothers, The finale episode of #StrangerThings season 5 is expected to be at least 2 hours long! https://t.co/4Bs9g47JhM",2022-07-04T17:06:52Z,en
